°Ç¹°¸í,Æ¯¼öÁö¸í,ºí·Ï,·ÎÆ®,¿ëµµÄÚµå,¿ëµµÄÚµå¸í,±¸Á¶ÄÚµå,±¸Á¶ÄÚµå¸í,ÁÖ°ÇÃà¹°¼ö,¿¬¸éÀû(§³),ÃÑ¼¼´ë¼ö(¼¼´ë),Ã¶°Å¸ê½Ç±¸ºÐÄÚµå,Ã¶°Å¸ê½Ç±¸ºÐÄÚµå¸í,Ã¶°Å½ÃÀÛÀÏ,Ã¶°ÅÁ¾·áÀÏ,Ã¶°Å¸ê½ÇÀÏ,°ÇÃàÇã°¡ÀÏ,Âø°ø¿¹Á¤ÀÏ,Âø°øÀÏ,»ç¿ë°Ë»çÀÏ,»ç¿ë°Ë»ç¿¹Á¤ÀÏ,»ý¼ºÀÏÀÚ,¼ø¹ø,´ëÁöÀ§Ä¡,½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿ÄÚµå,´ëÁö±¸ºÐÄÚµå,¹ø,Áö,°ü¸®ÁÖÅÃ´ëÀåPK
,,,,,,,,0,0,0,,,,,,20181212,20181212,,,20181230,20181213,451,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100017846
,,,,,,,,0,0,0,,,,,,20181213,,,20190708,,20190713,452,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100017867
,,,,,,,,0,0,0,,,,,,20181218,,,,,20181219,453,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100017906
,,,,,,,,0,0,0,,,,,,20181218,20190108,,,20190130,20181219,454,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100017926
,,,,,,,,0,116926.49,0,,,,,,20181224,20190102,,,20190201,20181225,455,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018006
,,,,,,,,0,0,0,,,,,,20181226,,,,,20181227,456,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100018026
,,,,,,,,0,0,0,,,,,,20181226,,,,,20181227,457,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100018027
,,,,,,,,0,0,0,,,,,,20181231,20190102,,,20190116,20190102,458,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100018066
,,,,,,,,0,46888.63,0,,,,,,20190111,20190110,,,20190211,20190112,459,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 250¹øÁö,11215,10400,0,250,0,11215-100018206
,,,,,,,,0,0,0,,,,,,20190116,20190125,,,20190215,20190117,460,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100018226
,,,,,,,,0,0,0,,,,,,20190117,,,20190327,,20190328,461,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018246
,,,,,,,,0,0,0,,,,,,20190221,,,,,20190321,462,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018426
,,,,,,,,0,32606.6,0,,,,,,20190226,20190227,,,20190312,20190227,463,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100018446
,,,,,,,,0,0,0,,,,,,20190312,20190316,,,20190406,20190313,464,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100018526
,,,,,,,,0,0,0,,,,,,20190313,20190318,,,20190418,20190314,465,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018546
,,,,,,,,0,0,0,,,,,,20190320,,,20190626,,20190627,466,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018606
,,,,,,,,0,0,0,,,,,,20190321,,,20190418,,20190419,467,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100018646
,,,,,,,,0,0,0,,,,,,20190325,20190327,,,20190430,20190326,468,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100018666
,,,,,,,,0,0,0,,,,,,20190326,,,20190426,,20190427,469,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018726
,,,,,,,,0,0,0,,,,,,20190409,,,20190510,,20190511,470,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100018866
,,,,,,,,0,0,0,,,,,,20190411,,,,,20190412,471,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018886
,,,,,,,,0,0,0,,,,,,20190415,,,20190430,,20190501,472,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100018906
,,,,,,,,0,0,0,,,,,,20190418,,,20190704,,20190713,473,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100018926
,,,,,,,,0,0,0,,,,,,20190422,,,,,20190423,474,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100018946
,,,,,,,,0,162921.43,0,,,,,,20190508,20190509,,,20190614,20190509,475,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100018986
,Çö´ë¾ÆÆÄÆ® 307µ¿ 704,,,,,,,0,0,0,,,,,,20020226,,,,,20120207,476,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 488¹øÁö,11215,10400,0,488,0,11215-100
,,,,,,,,0,0,0,,,,,,20220816,,,20220818,,20220819,477,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-1000000000000000008207
,,,,,,,,0,18510.68,0,,,,,,20220816,20220831,,,20221230,20220817,478,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-1000000000000000008305
,,,,,,,,0,0,0,,,,,,20220901,,,,,20220905,479,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-1000000000000000013172
,,,,,,,,0,174.88,0,,,,,,20220915,20220919,,,20221202,20220919,480,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-1000000000000000020710
,,,,,,,,0,0,0,,,,,,20220930,20221004,,,20221028,20221004,481,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-1000000000000000026604
,,,,,,,,0,0,0,,,,,,20220930,20221006,,,20221110,20221004,482,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-1000000000000000026655
,,,,,,,,0,0,0,,,,,,20221006,20221011,,,20221028,20221011,483,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-1000000000000000028055
,,,,,,,,0,81.14,0,,,,,,20221012,20221004,,,20221102,20221014,484,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-1000000000000000029305
,,,,,,,,0,0,0,,,,,,20221017,20221021,,,20221216,20221019,485,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-1000000000000000031468
,,,,,,,,0,0,0,,,,,,20221019,20221024,,20221206,20221118,20221208,486,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-1000000000000000032128
,,,,,,,,0,0,0,,,,,,20190531,,,,,20190601,487,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100019166
,,,,,,,,0,0,0,,,,,,20190607,20190610,,,20190630,20190608,488,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100019186
,,,,,,,,0,0,0,,,,,,20190610,,,20190610,,20190611,489,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100019206
,,,,,,,,0,0,0,,,,,,20190611,,,20190704,20190625,20190713,490,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100019226
,,,,,,,,0,0,0,,,,,,20190617,,,,,20190620,491,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100019246
,,,,,,,,0,98291.22,0,,,,,,20190624,20190626,,,20190814,20190626,492,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100019287
,,,,,,,,0,0,0,,,,,,20190626,,,,,20190627,493,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100019326
,,,,,,,,0,0,0,,,,,,20190704,20190710,,,20190730,20190713,494,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100019367
,,,,,,,,0,0,0,,,,,,20190712,,,,,20190713,495,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100019408
,,,,,,,,0,0,0,,,,,,20190715,,,20190820,,20190821,496,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100019427
,,,,,,,,0,46888.63,0,,,,,,20190723,20190723,,,20190830,20190724,497,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 250¹øÁö,11215,10400,0,250,0,11215-100019467
,,,,,,,,0,162921.43,0,,,,,,20190724,20190729,,,20190829,20190725,498,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100019488
,,,,,,,,0,0,0,,,,,,20190725,20190725,,,20190807,20190729,499,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100019508
,,,,,,,,0,162921.43,0,,,,,,20190801,20190731,,,20190906,20190806,500,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100019590
,,,,,,,,0,0,0,,,,,,20190801,,,20190830,,20190902,501,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100019591
,,,,,,,,0,0,0,,,,,,20190805,,,20190830,,20190902,502,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100019608
,,,,,,,,0,0,0,,,,,,20190807,,,20190930,,20191001,503,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100019627
,,,,,,,,0,0,0,,,,,,20190813,,,,,20190814,504,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100019647
,,,,,,,,0,0,0,,,,,,20190814,20190814,,,20190910,20191202,505,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-100019667
,,,,,,,,0,146803.89,0,,,,,,20190822,20190816,,,20190830,20190823,506,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100019688
,,,,,,,,0,0,0,,,,,,20190830,,,,,20190902,507,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100019727
,,,,,,,,0,0,0,,,,,,20190830,,,,,20190902,508,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100019729
,,,,,,,,0,0,0,,,,,,20190906,,,,,20191001,509,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100019747
,,,,,,,,0,0,0,,,,,,20221025,20221020,,,20221118,20221027,510,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-1000000000000000034553
,,,,,,,,0,52402.96,0,,,,,,20221031,,,,,20221102,511,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-1000000000000000036403
,,,,,,,,0,0,0,,,,,,20221031,20221025,,,20221215,20221102,512,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-1000000000000000036953
,,,,,,,,0,11766.48,0,,,,,,20221101,20221104,,,20221230,20221103,513,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-1000000000000000038803
,,,,,,,,0,116926.49,0,,,,,,20221107,20221114,,,20221230,20221109,514,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-1000000000000000045303
,,,,,,,,0,0,0,,,,,,20221107,,,,,20221109,515,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-1000000000000000045304
±¤Àå11Â÷ Çö´ëÈ¨Å¸¿î,,,,2000,°øµ¿ÁÖÅÃ,,,8,27590.14,0,,,,,,20221121,,,20221229,,20230105,516,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 579¹øÁö,11215,10400,0,579,0,11215-1000000000000000056204
,,,,,,,,0,0,0,,,,,,20221130,20221201,,,20230105,20221202,517,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-1000000000000000059956
,,,,,,,,0,0,0,,,,,,20221208,,,20221229,,20230105,518,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 250¹øÁö,11215,10400,0,250,0,11215-1000000000000000062204
,,,,,,,,0,0,0,,,,,,20221209,,,,,20221212,519,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-1000000000000000062658
,,,,,,,,0,0,0,,,,,,20221213,,,20230303,,20230306,520,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-1000000000000000063704
,,,,,,,,0,0,0,,,,,,20221222,20221226,,,20230119,20221226,521,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-1000000000000000067804
,,,,,,,,0,78394.1,0,,,,,,20190910,20190917,,,20191007,20190917,522,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100019787
,,,,,,,,0,0,0,,,,,,20190930,,,,,20191001,523,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100019847
,,,,,,,,0,0,0,,,,,,20190930,,,20211221,,20211222,524,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100019848
,,,,,,,,0,0,0,,,,,,20191007,20191008,,,20191025,20191011,525,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100019909
,,,,,,,,0,0,0,,,,,,20191010,,,,,20191011,526,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100019927
,,,,,,,,0,0,0,,,,,,20191028,,,20191211,,20191212,527,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100020047
,,,,,,,,0,0,0,,,,,,20191031,20191104,,,20191205,20191101,528,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100020087
,,,,,,,,0,162921.43,0,,,,,,20191106,20191106,,,20191206,20191108,529,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100020128
,,,,,,,,0,78394.1,0,,,,,,20191106,20191108,,,20191210,20191108,530,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100020129
,,,,,,,,0,0,0,,,,,,20191107,20191111,,,20191201,20191108,531,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100020148
,,,,,,,,0,0,0,,,,,,20191107,,,20191209,,20191210,532,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100020149
,,,,,,,,0,18510.68,0,,,,,,20191108,20191107,,,20191207,20191112,533,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100020167
,,,,,,,,0,0,0,,,,,,20191115,,,,,20191119,534,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100020207
,,,,,,,,0,0,0,,,,,,20191119,,,20191216,20191220,20191217,535,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100020247
,,,,,,,,0,0,0,,,,,,20191127,,,,,20191128,536,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100020267
,,,,,,,,0,0,0,,,,,,20191202,,,,,20191204,537,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100020289
,,,,,,,,0,0,0,,,,,,20191205,,,20200214,,20200217,538,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100020308
,,,,,,,,0,44144.42,0,,,,,,20191206,20191209,,,20200123,20191209,539,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100020327
,,,,,,,,0,59,0,,,,,,20230110,20230113,,,20230206,20230112,540,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-1000000000000000079869
,,,,,,,,0,0,0,,,,,,20230110,20230106,,,20230228,20230112,541,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-1000000000000000080153
,,,,,,,,0,0,0,,,,,,20230204,20230206,,,20230428,20230206,542,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-1000000000000000089353
,,,,,,,,0,0,0,,,,,,20230209,20230213,,,20230323,20230213,543,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-1000000000000000092854
,,,,,,,,0,25545.97,0,,,,,,20230213,20230227,,,20230726,20230215,544,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-1000000000000000093871
,,,,,,,,0,0,0,,,,,,20230222,20230401,,,20231231,20230224,545,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-1000000000000000096616
,,,,,,,,0,0,0,,,,,,20230306,20230306,,,20230407,20230308,546,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-1000000000000000099659
,,,,,,,,0,8607.04,0,,,,,,20230307,20230306,,,20230331,20230309,547,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-1000000000000000099871
,,,,,,,,0,0,0,,,,,,20230313,20230313,,,20230407,20230315,548,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-1000000000000000100855
,,,,,,,,0,0,0,,,,,,20230313,20230320,,,20230430,20230315,549,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-1000000000000000101055
,,,,,,,,0,0,0,,,,,,20230314,20230321,,,20230428,20230316,550,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-1000000000000000101139
,,,,,,,,0,0,0,,,,,,20230321,20230324,,,20230416,20230323,551,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-1000000000000000103011
,,,,,,,,0,0,0,,,,,,20230328,20230330,,,20230530,20230330,552,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-1000000000000000104626
,,,,,,,,0,0,0,,,,,,20230330,,,,,20230403,553,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-1000000000000000105363
¿öÄ¿ÈúÀÏ½Å¾ÆÆÄÆ®,,,,2000,°øµ¿ÁÖÅÃ,,,2,27202.17,0,,,,,,20080527,,,,,20120207,554,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 148-4¹øÁö,11215,10400,0,148,4,11215-100003921
±¤ÀåÈú½ºÅ×ÀÌÆ®,,,,2000,°øµ¿ÁÖÅÃ,,,6,85292.75,453,,,,,,20080809,20090827,,20120328,20120316,20120329,555,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 427¹øÁö,11215,10400,0,427,0,11215-100003941
,,,,,,,,0,0,0,,,,,,20101221,,,20110201,,20110202,556,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100004001
,,,,,,,,0,26893.37,0,,,,,,20110110,20110107,,,20110125,20110111,557,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100004045
,,,,,,,,0,0,0,,,,,,20110110,,,,,20110111,558,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100004046
,,,,,,,,0,4771.71,0,,,,,,20110110,20110110,,,20110210,20110112,559,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100004050
,,,,,,,,0,25294.08,0,,,,,,20110110,20110113,,,20110130,20110112,560,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100004051
,,,,,,,,0,8474.44,0,,,,,,20110112,,,,20110121,20110113,561,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100004061
¿öÄ¿ÈúÇª¸£Áö¿À,,,,,,,,2,26755.51,0,,,,,,20110112,,,20140918,,20140919,562,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 148-4¹øÁö,11215,10400,0,148,4,11215-100004062
,,,,,,,,0,19620.68,0,,,,,,20110113,20110115,,,20110131,20110114,563,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100004063
,,,,,,,,0,25983.67,0,,,,,,20110113,,,,,20110114,564,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-100004064
,,,,,,,,0,98293.82,0,,,,,,20110113,20110117,,,20110121,20110114,565,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 212-12¹øÁö,11215,10400,0,212,12,11215-100004065
,,,,,,,,0,116926.49,0,,,,,,20110119,,,,,20110120,566,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100004102
,,,,,,,,0,6250.5,0,,,,,,20110119,,,,,20110120,567,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100004103
,,,,,,,,0,98293.82,0,,,,,,20110119,20110121,,,20110210,20110120,568,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 212-12¹øÁö,11215,10400,0,212,12,11215-100004104
,,,,,,,,0,52402.96,0,,,,,,20110124,20110125,,,20110215,20110125,569,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100004121
,,,,,,,,0,146803.89,0,,,,,,20110131,20110207,,,20110228,20110201,570,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100004141
,,,,,,,,0,8474.44,0,,,,,,20110210,,,,,20110211,571,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100004182
