2022,3,11305534,삼양동,25494,17482,8012,2780,2966,2843,3423,4388,9094,2055,1902,1910,2436,3140,6039,725,1064,933,987,1248,3055,13052,0,13052,924092
2022,3,11305535,미아동,23003,14722,8281,1763,3444,3015,2878,3757,8146,1277,1753,1811,1928,2594,5359,486,1691,1204,950,1163,2787,13188,0,13188,841204
2022,3,11305545,송중동,31411,21119,10292,3152,3924,3986,4376,5234,10739,2341,2410,2633,2949,3625,7161,811,1514,1353,1427,1609,3578,15906,0,15906,1075796
2022,3,11305555,송천동,28464,19200,9264,2294,3282,3180,3615,4985,11108,1697,2098,2022,2456,3560,7367,597,1184,1158,1159,1425,3741,15617,0,15617,929913
2022,3,11305575,삼각산동,32936,24523,8413,6318,3431,3354,6134,5545,8154,5066,2582,2539,4734,4185,5417,1252,849,815,1400,1360,2737,13143,0,13143,621911
2022,3,11305595,번1동,19648,12830,6818,1445,2924,2777,2781,3203,6518,1041,1616,1699,1874,2242,4358,404,1308,1078,907,961,2160,11554,0,11554,627036
2022,3,11305603,번2동,17154,11124,6030,1475,2081,1731,2228,2767,6872,1059,1254,1159,1478,1838,4336,416,827,572,750,929,2536,8906,0,8906,974298
2022,3,11305608,번3동,18455,12147,6308,1934,1837,1643,2394,2884,7763,1400,1198,1152,1541,1976,4880,534,639,491,853,908,2883,9081,0,9081,1081177
2022,3,11305615,수유1동,22280,14745,7535,2092,2822,2819,2876,3632,8039,1468,1634,1780,1979,2523,5361,624,1188,1039,897,1109,2678,11991,0,11991,1649963
2022,3,11305625,수유2동,22778,15268,7510,2178,2780,2587,2940,3778,8515,1569,1654,1750,1980,2617,5698,609,1126,837,960,1161,2817,11344,0,11344,581617
2022,3,11305635,수유3동,24564,15742,8822,1658,3776,3558,3157,4090,8325,1165,2024,2180,2060,2794,5519,493,1752,1378,1097,1296,2806,14479,0,14479,745645
2022,3,11305645,우이동,22261,14925,7336,2223,2444,2580,2913,3668,8433,1611,1462,1728,1994,2552,5578,612,982,852,919,1116,2855,11325,0,11325,10587753
2022,3,11305660,인수동,32660,21976,10684,3237,3670,3765,4196,5375,12417,2307,2276,2474,2862,3767,8290,930,1394,1291,1334,1608,4127,16745,0,16745,2998011
2022,3,11320511,창제1동,25965,18348,7617,3261,3115,3276,3871,4367,8075,2570,2104,2184,2840,3175,5475,691,1011,1092,1031,1192,2600,12214,0,12214,1122171
2022,3,11320512,창제2동,30709,21368,9341,3523,3921,4006,4472,5209,9578,2642,2493,2689,3181,3706,6657,881,1428,1317,1291,1503,2921,14224,0,14224,654442
2022,3,11320513,창제3동,14814,10152,4662,1602,1677,1600,2077,2553,5305,1172,1066,1042,1448,1814,3610,430,611,558,629,739,1695,7505,0,7505,655485
2022,3,11320514,창제4동,27849,20712,7137,3880,3461,3295,4174,4894,8145,3126,2590,2344,3113,3794,5745,754,871,951,1061,1100,2400,12039,0,12039,1140172
2022,3,11320515,창제5동,25939,18678,7261,3073,3404,3534,3424,4378,8126,2417,2324,2427,2480,3306,5724,656,1080,1107,944,1072,2402,11566,0,11566,701480
2022,3,11320521,도봉제1동,22968,15675,7293,1774,2372,2310,2804,3796,9912,1284,1505,1541,1937,2643,6765,490,867,769,867,1153,3147,12256,0,12256,8451468
2022,3,11320522,도봉제2동,26416,18707,7709,2685,2780,3141,3352,4070,10388,2034,1918,2122,2417,2995,7221,651,862,1019,935,1075,3167,12694,0,12694,1119031
2022,3,11320660,쌍문제1동,22589,15464,7125,2420,2828,2540,3002,3808,7991,1770,1717,1723,2100,2688,5466,650,1111,817,902,1120,2525,10706,0,10706,1175774
2022,3,11320670,쌍문제2동,20110,13284,6826,2085,2368,2493,2715,3299,7150,1532,1429,1647,1856,2216,4604,553,939,846,859,1083,2546,9956,0,9956,541193
2022,3,11320680,쌍문제3동,17658,11905,5753,1645,2270,2364,2421,2919,6039,1238,1372,1493,1666,2051,4085,407,898,871,755,868,1954,8919,0,8919,504805
2022,3,11320681,쌍문제4동,19629,14339,5290,2848,2415,2243,2745,3448,5930,2231,1748,1613,2036,2590,4121,617,667,630,709,858,1809,8097,0,8097,554868
2022,3,11320690,방학제1동,30577,21615,8962,3344,3759,3313,4084,5400,10677,2552,2472,2242,2952,3952,7445,792,1287,1071,1132,1448,3232,14832,0,14832,1040857
2022,3,11320700,방학제2동,21213,14145,7068,2052,2496,2179,2629,3875,7982,1383,1541,1429,1803,2687,5302,669,955,750,826,1188,2680,10956,0,10956,1092814
2022,3,11320710,방학제3동,28678,21433,7245,4192,3123,3079,3937,4778,9569,3366,2341,2263,3044,3696,6723,826,782,816,893,1082,2846,11583,0,11583,1951026
2022,3,11350560,월계1동,22937,16696,6241,2472,3647,2632,3233,3531,7422,1921,2558,1914,2420,2632,5251,551,1089,718,813,899,2171,11541,0,11541,1107461
2022,3,11350570,월계2동,28631,19479,9152,3347,3042,3044,4054,4641,10503,2526,2089,2059,2862,3358,6585,821,953,985,1192,1283,3918,13987,0,13987,2004785
2022,3,11350580,월계3동,31800,22213,9587,3931,3326,4373,4567,4812,10791,3026,2318,3077,3278,3497,7017,905,1008,1296,1289,1315,3774,14894,0,14894,1168283
